season,team,providerId,player_name,age,position_group,games,ratings,age_cat
2022,North Melbourne,1002240,Jaidyn Stephenson,23,Gen Fwd,16,68.568351526365,Established Youth
2022,North Melbourne,1002267,Luke Davies-Uniacke,23,Mid,21,101.477208198764,Established Youth
2022,North Melbourne,1002947,Paul Curtis,19,Gen Fwd,15,53.8513716635747,Rising Stars
2022,North Melbourne,1004894,Aiden Bonar,23,Key Def,10,36.9760217540081,Established Youth
2022,North Melbourne,1004909,Lachlan Young,23,Gen Def,20,70.1382715560748,Established Youth
2022,North Melbourne,1004965,Tristan Xerri,23,Ruck,12,71.5178819623747,Established Youth
2022,North Melbourne,1005729,Tarryn Thomas,22,Mid-Fwd,10,53.5521024504052,Established Youth
2022,North Melbourne,1006058,Bailey Scott,22,Gen Def,21,70.0802117753052,Established Youth
2022,North Melbourne,1006137,Curtis Taylor,22,Wing,22,60.7268242472115,Established Youth
2022,North Melbourne,1008288,Atu Bosenavulagi,22,Gen Def,9,41.612811206229,Established Youth
2022,North Melbourne,1009189,Jack Mahony,20,Gen Fwd,13,42.9363749098178,Rising Stars
2022,North Melbourne,1011640,Jason Horne-Francis,19,Mid-Fwd,17,63.2950292718362,Rising Stars
2022,North Melbourne,1011647,Phoenix Spicer,20,Gen Fwd,5,25.2217761290517,Rising Stars
2022,North Melbourne,1011659,Tom Powell,20,Mid-Fwd,18,55.5727287835729,Rising Stars
2022,North Melbourne,1011771,Flynn Perez,21,Wing,16,48.2077754845165,Rising Stars
2022,North Melbourne,1012144,Kallan Dawson,24,Key Def,4,63.3243276367135,Established Youth
2022,North Melbourne,1012833,Eddie Ford,20,Gen Fwd,3,24.6170056457304,Rising Stars
2022,North Melbourne,1012852,Charlie Lazzaro,20,Gen Fwd,12,39.3750489263218,Rising Stars
2022,North Melbourne,1015781,Charlie Comben,21,Key Fwd,1,30.9053240267568,Rising Stars
2022,North Melbourne,1017095,Miller Bergman,19,Gen Def,1,-1.30443595258077,Rising Stars
2022,North Melbourne,1017118,Josh Goater,19,Wing,1,69.4778130079681,Rising Stars
2022,North Melbourne,1020968,Jackson Archer,19,Gen Def,3,48.946751296124,Rising Stars
2022,North Melbourne,271129,Todd Goldstein,34,Ruck,22,93.5579509610081,Old Timers
2022,North Melbourne,280921,Ben Cunnington,31,Mid-Fwd,2,49.8439563968347,Veterans
2022,North Melbourne,280944,Jack Ziebell,31,Gen Fwd,19,64.5504178518413,Veterans
2022,North Melbourne,281091,Hugh Greenwood,30,Mid,21,75.6222636175914,Veterans
2022,North Melbourne,290738,Jared Polec,29,Wing,2,49.4138293969639,Prime
2022,North Melbourne,291550,Josh Walker,29,Key Def,16,63.772011345026,Prime
2022,North Melbourne,291861,Jed Anderson,28,Mid-Fwd,14,79.9271543907869,Prime
2022,North Melbourne,294508,Aidan Corr,28,Key Def,20,69.1978521464666,Prime
2022,North Melbourne,296355,Luke McDonald,27,Gen Def,22,88.4245853256221,Prime
2022,North Melbourne,296735,Aaron Hall,31,Gen Def,11,97.7805737501025,Veterans
2022,North Melbourne,992499,Kayne Turner,26,Gen Def,17,47.9767639839219,Prime
2022,North Melbourne,993998,Jy Simpkin,24,Mid,21,90.9445858746457,Established Youth
2022,North Melbourne,998327,Kyron Hayden,23,Gen Def,5,48.3436463494069,Established Youth
2022,North Melbourne,998484,Cameron Zurhaar,24,Gen Fwd,19,63.6935046520906,Established Youth
2022,Port Adelaide,1000972,Willem Drew,24,Mid,22,85.3799470261261,Established Youth
2022,Port Adelaide,1001299,Connor Rozee,22,Mid-Fwd,22,93.101492076132,Established Youth
2022,Port Adelaide,1002248,Sam Hayes,23,Ruck,7,72.5438974661906,Established Youth
2022,Port Adelaide,1002253,Kane Farrell,23,Wing,16,73.4640283757497,Established Youth
2022,Port Adelaide,1004819,Jed Mcentee,21,Gen Fwd,9,46.1407581696718,Rising Stars
2022,Port Adelaide,1004998,Todd Marshall,23,Key Fwd,21,77.2059676273657,Established Youth
2022,Port Adelaide,1005326,Jackson Mead,20,Mid-Fwd,11,47.901763103763,Rising Stars
2022,Port Adelaide,1006096,Xavier Duursma,22,Wing,11,51.2337387220545,Established Youth
2022,Port Adelaide,1006121,Zak Butters,22,Mid-Fwd,20,95.9109865931582,Established Youth
2022,Port Adelaide,1007591,Brynn Teakle,22,Ruck,2,48.1839310507526,Established Youth
2022,Port Adelaide,1009191,Miles Bergman,20,Wing,10,68.1220674237729,Rising Stars
2022,Port Adelaide,1010174,Mitch Georgiades,20,Key Fwd,19,58.0212469490597,Rising Stars
2022,Port Adelaide,1011583,Lachie Jones,20,Gen Def,14,47.9561228196625,Rising Stars
2022,Port Adelaide,1013462,Jase Burgoyne,19,Gen Def,8,60.1469684592762,Rising Stars
2022,Port Adelaide,1017078,Josh Sinn,19,Mid-Fwd,1,24.3312320376646,Rising Stars
2022,Port Adelaide,250365,Travis Boak,34,Mid,21,105.366651064989,Old Timers
2022,Port Adelaide,261396,Robbie Gray,34,Gen Fwd,16,69.2540400753942,Old Timers
2022,Port Adelaide,280711,Charlie Dixon,32,Key Fwd,12,88.7317911176297,Veterans
2022,Port Adelaide,280990,Steven Motlop,31,Gen Fwd,14,58.0824488028628,Veterans
2022,Port Adelaide,290527,Trent McKenzie,30,Key Def,7,56.3062142321663,Veterans
2022,Port Adelaide,290746,Scott Lycett,30,Ruck,4,86.6647670006618,Veterans
2022,Port Adelaide,292145,Tom Jonas,31,Key Def,21,62.5338322795963,Veterans
2022,Port Adelaide,293603,Sam Mayes,28,Gen Fwd,3,35.8841815020206,Prime
2022,Port Adelaide,294318,Ollie Wines,27,Mid,21,105.36204926219,Prime
2022,Port Adelaide,294469,Aliir Aliir,28,Key Def,19,73.7195586602559,Prime
2022,Port Adelaide,294504,Tom Clurey,28,Key Def,13,60.5110647730492,Prime
2022,Port Adelaide,296035,Trent Dumont,27,Wing,8,62.869652167296,Prime
2022,Port Adelaide,296334,Orazio Fantasia,26,Gen Fwd,1,0,Prime
2022,Port Adelaide,297354,Karl Amon,27,Wing,22,92.419476771637,Prime
2022,Port Adelaide,298111,Jeremy Finlayson,26,Ruck,20,83.0166432405055,Prime
2022,Port Adelaide,991930,Darcy Byrne-Jones,26,Gen Def,21,83.8604687743751,Prime
2022,Port Adelaide,992128,Ryan Burton,25,Gen Def,22,82.5865470592934,Established Youth
2022,Port Adelaide,993836,Sam Skinner,25,Key Def,2,46.6853734068027,Established Youth
2022,Port Adelaide,993979,Sam Powell-Pepper,24,Gen Fwd,22,74.1473734590579,Established Youth
2022,Port Adelaide,994295,Dan Houston,25,Gen Def,21,99.0537366050056,Established Youth
2022,Port Adelaide,994599,Riley Bonner,25,Gen Def,17,76.2294705312768,Established Youth
2022,Port Adelaide,999320,Martin Frederick,22,Gen Def,6,26.2084207355898,Established Youth
2022,Richmond,1000223,Liam Baker,24,Gen Def,23,77.5300082165863,Established Youth
2022,Richmond,1000267,Matthew Parker,26,Gen Fwd,5,51.1720743079078,Prime
2022,Richmond,1000981,Daniel Rioli,25,Gen Def,23,91.987445701634,Established Youth
2022,Richmond,1002245,Noah Balta,22,Key Def,18,60.6922842901961,Established Youth
2022,Richmond,1002403,Ben Miller,22,Key Def,11,61.1356116667653,Established Youth
2022,Richmond,1002583,Sydney Stack,22,Gen Fwd,2,25.2452736724998,Established Youth
2022,Richmond,1006133,Jack Ross,22,Wing,15,71.368100446299,Established Youth
2022,Richmond,1006193,Bigoa Nyuon,21,Key Def,1,38.7890328526827,Rising Stars
2022,Richmond,1008297,Riley Collier-Dawkins,22,Mid,2,44.9291295252447,Established Youth
2022,Richmond,1008478,Rhyan Mansell,22,Gen Def,2,49.1127081553757,Established Youth
2022,Richmond,1009226,Thomson Dow,20,Mid,6,59.4259084981958,Rising Stars
2022,Richmond,1009308,Noah Cumberland,21,Gen Fwd,9,69.2907058872085,Rising Stars
2022,Richmond,1009551,Maurice Rioli,20,Gen Fwd,15,46.708364039915,Rising Stars
2022,Richmond,1011985,Hugo Ralphsmith,20,Gen Def,13,60.5834405535722,Rising Stars
2022,Richmond,1017043,Judson Clarke,18,Gen Fwd,3,44.7542990919628,Rising Stars
2022,Richmond,1017059,Josh Gibcus,19,Key Def,18,53.7348006302648,Rising Stars
2022,Richmond,1017114,Tyler Sonsie,19,Mid-Fwd,7,65.5327987318099,Rising Stars
2022,Richmond,250395,Jack Riewoldt,33,Key Fwd,21,70.9899038905598,Veterans
2022,Richmond,260930,Shane Edwards,33,Mid-Fwd,22,60.558660225356,Veterans
2022,Richmond,270325,Robbie Tarrant,33,Key Def,20,57.5656710241357,Veterans
2022,Richmond,270896,Trent Cotchin,32,Mid,19,81.4005481386945,Veterans
2022,Richmond,280819,Dylan Grimes,31,Key Def,15,58.5586661974369,Veterans
2022,Richmond,290032,Kane Lambert,30,Gen Fwd,7,49.246128345985,Veterans
2022,Richmond,290627,Dion Prestia,29,Mid,19,91.0045552266075,Prime
2022,Richmond,290847,Dustin Martin,31,Mid-Fwd,9,84.6339283326697,Veterans
2022,Richmond,293813,Tom Lynch,29,Key Fwd,19,93.5625907104651,Prime
2022,Richmond,294592,Kamdyn McIntosh,28,Wing,21,71.7138044094953,Prime
2022,Richmond,294674,Nick Vlastuin,28,Gen Def,17,100.02455436102,Prime
2022,Richmond,295203,Nathan Broad,29,Gen Def,23,82.0026461689194,Prime
2022,Richmond,298174,Toby Nankervis,28,Ruck,23,97.6183116408044,Prime
2022,Richmond,990827,Jack Graham,24,Mid-Fwd,20,75.5073162062686,Established Youth
2022,Richmond,991933,Jason Castagna,26,Gen Fwd,16,54.5809298673434,Prime
2022,Richmond,992049,Jayden Short,26,Mid,23,97.980272081075,Prime
2022,Richmond,992786,Jake Aarts,27,Gen Fwd,7,28.6483679230765,Prime
2022,Richmond,993771,Marlion Pickett,30,Wing,19,71.7960404759718,Veterans
2022,Richmond,993993,Shai Bolton,23,Mid-Fwd,23,85.6564660536748,Established Youth
2022,Richmond,998529,Ivan Soldo,26,Ruck,13,53.9496181225174,Prime
2022,St Kilda,1002227,Jack Higgins,23,Gen Fwd,18,62.1716324734352,Established Youth
2022,St Kilda,1002264,Hunter Clark,23,Gen Def,8,57.2583347616757,Established Youth
2022,St Kilda,1003520,Darragh Joyce,25,Key Def,3,46.6078129642765,Established Youth
2022,St Kilda,1004985,Ben Paton,23,Gen Def,20,62.7679084608006,Established Youth
2022,St Kilda,1006143,Max King,22,Key Fwd,22,68.9113205416389,Established Youth
2022,St Kilda,1011994,Ryan Byrnes,21,Mid-Fwd,11,52.9235916556765,Rising Stars
2022,St Kilda,1015507,Nasiah Wanganeen-Milera,19,Wing,17,55.0725874691271,Rising Stars
2022,St Kilda,1018018,Cooper Sharman,22,Key Fwd,10,47.6628334253916,Established Youth
2022,St Kilda,1023270,Marcus Windhager,19,Mid-Fwd,18,48.3769239304814,Rising Stars
2022,St Kilda,1023272,Mitch Owens,18,Gen Fwd,7,50.4860091482828,Rising Stars
2022,St Kilda,250267,Paddy Ryder,34,Ruck,12,64.6565699187234,Old Timers
2022,St Kilda,290117,Dan Hannebery,31,Wing,3,82.20128097905,Veterans
2022,St Kilda,290246,Tom Campbell,30,Ruck,2,78.5785584820856,Veterans
2022,St Kilda,290757,Jimmy Webster,29,Gen Def,20,60.7176430135708,Prime
2022,St Kilda,293846,Sebastian Ross,29,Mid,21,97.3970781711533,Prime
2022,St Kilda,293987,Jarrod Lienert,28,Gen Def,11,64.2684374713532,Prime
2022,St Kilda,294307,Brad Crouch,28,Mid,21,103.648097284663,Prime
2022,St Kilda,294570,Dean Kent,28,Gen Fwd,2,35.6492481102097,Prime
2022,St Kilda,294596,Tim Membrey,28,Key Fwd,22,75.8640714196885,Prime
2022,St Kilda,295340,Mason Wood,28,Wing,19,71.6413735088863,Prime
2022,St Kilda,295584,Bradley Hill,29,Gen Def,21,75.8472222334098,Prime
2022,St Kilda,296205,Jack Steele,26,Mid,18,109.89597424977,Prime
2022,St Kilda,296351,Jack Billings,27,Wing,8,84.1647320493299,Prime
2022,St Kilda,296422,Callum Wilkie,26,Key Def,22,82.548732766123,Prime
2022,St Kilda,298265,Daniel McKenzie,26,Wing,12,75.808484475822,Prime
2022,St Kilda,298421,Jade Gresham,25,Mid-Fwd,18,87.5841048480306,Established Youth
2022,St Kilda,990840,Jack Hayes,26,Key Fwd,5,74.7505483782204,Prime
2022,St Kilda,991988,Zak Jones,27,Mid,13,64.0810186732504,Prime
2022,St Kilda,992374,Dan Butler,26,Gen Fwd,19,54.3442337666354,Prime
2022,St Kilda,992468,Rowan Marshall,26,Ruck,21,91.8583331288701,Prime
2022,St Kilda,993480,Dougal Howard,26,Key Def,17,67.0061327888557,Prime
2022,St Kilda,993917,Ben Long,25,Gen Fwd,19,64.254782503624,Established Youth
2022,St Kilda,994389,Jack Sinclair,27,Gen Def,22,113.777893939818,Prime
2022,St Kilda,998134,Josh Battle,24,Key Def,21,71.8481338811506,Established Youth
2022,St Kilda,998195,Tom Highmore,24,Gen Def,3,57.2117026626047,Established Youth
2022,Sydney Swans,1002291,James Bell,23,Gen Fwd,6,35.63928569112,Established Youth
2022,Sydney Swans,1003203,Hayden McLean,23,Key Fwd,9,64.3421392277909,Established Youth
2022,Sydney Swans,1004848,Dylan Stephens,21,Wing,15,64.4801009905396,Rising Stars
2022,Sydney Swans,1004880,Ben Ronke,24,Gen Fwd,8,53.4094961388439,Established Youth
2022,Sydney Swans,1006028,Nick Blakey,22,Gen Def,24,82.8984882251138,Established Youth
2022,Sydney Swans,1006126,James Rowbottom,22,Mid,24,87.0138448655183,Established Youth
2022,Sydney Swans,1006232,Sam Wicks,22,Gen Fwd,10,47.2162884466946,Established Youth
2022,Sydney Swans,1008091,Joel Amartey,22,Key Fwd,6,44.8279964295485,Established Youth
2022,Sydney Swans,1008198,Tom McCartin,22,Key Def,25,59.8902522540322,Established Youth
2022,Sydney Swans,1011936,Justin McInerney,22,Wing,22,68.6981248247582,Established Youth
2022,Sydney Swans,1012014,Chad Warner,21,Mid,24,96.7749345959437,Rising Stars
2022,Sydney Swans,1012210,Matt Roberts,19,Wing,1,8.31215331440982,Rising Stars
2022,Sydney Swans,1013128,Errol Gulden,20,Mid-Fwd,25,84.3091229199003,Rising Stars
2022,Sydney Swans,1013133,Braeden Campbell,20,Gen Def,17,48.5874088930245,Rising Stars
2022,Sydney Swans,1013230,Logan McDonald,20,Key Fwd,17,50.3480916663734,Rising Stars
2022,Sydney Swans,1020339,Angus Sheldrick,18,Gen Fwd,2,43.4512875467748,Rising Stars
2022,Sydney Swans,240399,Lance Franklin,35,Key Fwd,23,72.9511270771811,Old Timers
2022,Sydney Swans,260382,Josh P. Kennedy,34,Wing,11,65.5627798852149,Old Timers
2022,Sydney Swans,290188,Sam Reid,30,Key Fwd,18,79.8261855875191,Veterans
2022,Sydney Swans,290307,Dane Rampe,32,Key Def,25,60.308590130021,Veterans
2022,Sydney Swans,290778,Luke Parker,29,Mid,25,104.371095222691,Prime
2022,Sydney Swans,291848,Robbie Fox,29,Gen Def,14,78.3640163160013,Prime
2022,Sydney Swans,291978,Harry Cunningham,28,Gen Def,10,56.1885499572756,Prime
2022,Sydney Swans,294266,Tom Hickey,31,Ruck,16,90.2769793511526,Veterans
2022,Sydney Swans,295342,Jake Lloyd,28,Gen Def,24,91.4254101754828,Prime
2022,Sydney Swans,296211,Lewis Taylor,27,Mid,1,0,Prime
2022,Sydney Swans,298312,Paddy McCartin,26,Key Def,24,66.950704361902993,Prime
2022,Sydney Swans,298539,Isaac Heeney,26,Gen Fwd,25,97.5777929590853,Prime
2022,Sydney Swans,993905,Callum Mills,25,Mid,25,115.250531962135,Established Youth
2022,Sydney Swans,996442,Ryan Clarke,25,Gen Fwd,14,55.6214865573429,Established Youth
2022,Sydney Swans,996765,Tom Papley,26,Gen Fwd,19,80.6984400643038,Prime
2022,Sydney Swans,997100,Will Hayward,23,Gen Fwd,25,66.8510963213907,Established Youth
2022,Sydney Swans,997142,Peter Ladhams,24,Ruck,11,77.8239174868482,Established Youth
2022,Sydney Swans,997842,Colin O'Riordan,26,Gen Def,5,41.9586140301564,Prime
2022,Sydney Swans,998103,Oliver Florent,24,Gen Def,25,67.8806136037787,Established Youth
2022,West Coast Eagles,1002231,Patrick Naish,23,Wing,11,56.0076978351981,Established Youth
2022,West Coast Eagles,1002354,Stefan Giro,23,Gen Fwd,1,36.9954575995106,Established Youth
2022,West Coast Eagles,1002372,Hugh Dixon,23,Key Fwd,10,48.9751011195907,Established Youth
2022,West Coast Eagles,1003192,Connor West,23,Mid-Fwd,14,59.6551465168991,Established Youth
2022,West Coast Eagles,1004286,Zac Langdon,26,Gen Fwd,8,55.6832078399458,Prime
2022,West Coast Eagles,1004356,Brayden Ainsworth,23,Mid-Fwd,1,26.4577328420882,Established Youth
2022,West Coast Eagles,1004364,Liam Ryan,26,Gen Fwd,17,53.5612133336167,Prime
2022,West Coast Eagles,1005599,Luke Foley,22,Gen Def,16,55.644355448939,Established Youth
2022,West Coast Eagles,1006114,Bailey J. Williams,22,Ruck,17,55.2323626113811,Established Youth
2022,West Coast Eagles,1006550,Jack Petruccelle,23,Gen Fwd,8,52.7786114068089,Established Youth
2022,West Coast Eagles,1006576,Luke Edwards,20,Wing,3,44.1546733106102,Rising Stars
2022,West Coast Eagles,1008282,Xavier O'Neill,22,Mid,11,60.6274347644203,Established Youth
2022,West Coast Eagles,1009291,Isiah Winder,20,Gen Fwd,6,39.8965914252047,Rising Stars
2022,West Coast Eagles,1011243,Callum Jamieson,22,Ruck,9,45.4600987616902,Established Youth
2022,West Coast Eagles,1011437,Harry Edwards,22,Key Def,17,56.0248333957078,Established Youth
2022,West Coast Eagles,1011449,Zane Trew,20,Mid-Fwd,2,45.7963317285487,Rising Stars
2022,West Coast Eagles,1017718,Rhett Bazzo,18,Key Def,9,47.3450634032397,Rising Stars
2022,West Coast Eagles,1020371,Jack Williams,18,Ruck,1,-1.49792430142285,Rising Stars
2022,West Coast Eagles,1020802,Jai Culley,19,Mid,4,63.0539212966605,Rising Stars
2022,West Coast Eagles,1023167,Brady Hough,19,Wing,15,45.522942829604,Rising Stars
2022,West Coast Eagles,240283,Shannon Hurn,34,Gen Def,19,104.888706677706,Old Timers
2022,West Coast Eagles,240406,Josh J. Kennedy,35,Key Fwd,15,58.03719931622,Old Timers
2022,West Coast Eagles,271045,Nic Naitanui,32,Ruck,8,97.6889338548507,Veterans
2022,West Coast Eagles,280078,Luke Shuey,32,Mid,17,85.4980855951314,Veterans
2022,West Coast Eagles,281373,Jack Redden,31,Mid,21,93.8243145884983,Veterans
2022,West Coast Eagles,290801,Andrew Gaff,30,Wing,16,84.3621298600284,Veterans
2022,West Coast Eagles,290826,Jamie Cripps,30,Gen Fwd,17,72.5127638503775,Veterans
2022,West Coast Eagles,290838,Jack Darling,30,Key Fwd,21,68.3058338861775,Veterans
2022,West Coast Eagles,291589,Aaron Black,29,Gen Fwd,1,73.634578336973,Prime
2022,West Coast Eagles,292128,Elliot Yeo,28,Gen Def,5,68.0770246363692,Prime
2022,West Coast Eagles,294178,Angus Dewar,29,Gen Def,1,54.1661028558428,Prime
2022,West Coast Eagles,294859,Jeremy McGovern,30,Key Def,10,87.8374364783696,Veterans
2022,West Coast Eagles,295898,Tim Kelly,28,Mid,17,86.3830692183195,Prime
2022,West Coast Eagles,296225,Willie Rioli,27,Mid-Fwd,13,62.1515033325746,Prime
2022,West Coast Eagles,296296,Dom Sheed,27,Mid,1,66.9913714990586,Prime
2022,West Coast Eagles,298268,Liam Duggan,25,Gen Def,20,79.0276192059875,Established Youth
2022,West Coast Eagles,298298,Jackson Nelson,26,Wing,13,58.0498216786603,Prime
2022,West Coast Eagles,990290,Tom Barrass,26,Key Def,19,92.7962973178471,Prime
2022,West Coast Eagles,990978,Greg Clark,25,Wing,9,45.4681075157721,Established Youth
2022,West Coast Eagles,994539,Sam Petrevski-Seton,24,Gen Fwd,14,55.0815453974526,Established Youth
2022,West Coast Eagles,996554,Jake Waterman,24,Key Fwd,20,59.4962923550005,Established Youth
2022,West Coast Eagles,996603,Jake Florenca,25,Mid,1,101.638183161343,Established Youth
2022,West Coast Eagles,997823,Josh Rotham,24,Gen Def,13,53.4509694281987,Established Youth
2022,West Coast Eagles,998128,Alex Witherden,24,Gen Def,13,100.400825187227,Established Youth
2022,West Coast Eagles,998192,Luke Strnadica,24,Ruck,2,66.1258662768419,Established Youth
2022,West Coast Eagles,998791,Jamaine Jones,24,Gen Def,18,64.3387771020018,Established Youth
2022,West Coast Eagles,999724,Declan Mountford,25,Mid,2,36.5951731908934,Established Youth
2022,Western Bulldogs,1001449,Mitch Hannan,28,Gen Def,7,48.3391112452236,Prime
2022,Western Bulldogs,1002404,Aaron Naughton,22,Key Fwd,22,78.0238802631993,Established Youth
2022,Western Bulldogs,1004592,Tim English,25,Ruck,16,105.35165925629,Established Youth
2022,Western Bulldogs,1005000,Laitham Vandermeer,23,Gen Fwd,10,46.6287078137218,Established Youth
2022,Western Bulldogs,1006127,Rhylee West,22,Gen Fwd,14,65.9629266645507,Established Youth
2022,Western Bulldogs,1006130,Bailey Smith,21,Mid,17,98.167300337669,Rising Stars
2022,Western Bulldogs,1006533,Riley Garcia,21,Gen Fwd,7,43.0373925058115,Rising Stars
2022,Western Bulldogs,1008280,Ed Richards,23,Gen Def,22,81.8658112066018,Established Youth
2022,Western Bulldogs,1009015,Lachlan McNeil,20,Mid-Fwd,16,44.381032712618,Rising Stars
2022,Western Bulldogs,1009301,Jamarra Ugle-Hagan,20,Key Fwd,17,46.5438881665541,Rising Stars
2022,Western Bulldogs,1011803,Cody Weightman,21,Gen Fwd,21,53.0308813534673,Rising Stars
2022,Western Bulldogs,1011992,Louis Butler,21,Wing,1,42.6611158768167,Rising Stars
2022,Western Bulldogs,1015822,Dominic Bedendo,20,Wing,2,30.6664604954067,Rising Stars
2022,Western Bulldogs,1015929,Luke Cleary,20,Gen Def,4,68.3017874420864,Rising Stars
2022,Western Bulldogs,1017126,Sam Darcy,19,Key Def,4,51.96391082419,Rising Stars
2022,Western Bulldogs,280763,Stefan Martin,35,Ruck,4,57.321969286795,Old Timers
2022,Western Bulldogs,290085,Taylor Duryea,31,Gen Def,12,56.5092413137977,Veterans
2022,Western Bulldogs,290797,Alex Keath,30,Key Def,15,56.3312707884553,Veterans
2022,Western Bulldogs,290799,Tom Liberatore,30,Mid,22,104.709825273821,Veterans
2022,Western Bulldogs,291492,Josh Bruce,30,Key Fwd,5,36.7492487001943,Veterans
2022,Western Bulldogs,291545,Mitch Wallis,29,Gen Fwd,5,42.0433948180398,Prime
2022,Western Bulldogs,291790,Adam Treloar,29,Mid,22,95.7487487120798,Prime
2022,Western Bulldogs,293651,Hayden Crozier,28,Gen Def,5,49.5355354682174,Prime
2022,Western Bulldogs,294101,Jason Johannisen,29,Gen Fwd,8,59.7073205107273,Prime
2022,Western Bulldogs,294557,Lachie Hunter,27,Wing,10,73.49301476619,Prime
2022,Western Bulldogs,295136,Caleb Daniel,26,Gen Def,19,90.9229058318055,Prime
2022,Western Bulldogs,295467,Jack Macrae,28,Mid,23,115.783377148987,Prime
2022,Western Bulldogs,296041,Tim O'Brien,28,Key Def,11,62.6152136673167,Prime
2022,Western Bulldogs,296588,Robbie McComb,26,Mid-Fwd,15,44.3199593550153,Prime
2022,Western Bulldogs,297373,Marcus Bontempelli,26,Mid,22,116.826808659642,Prime
2022,Western Bulldogs,991939,Zaine Cordy,25,Key Def,14,47.382709933207,Established Youth
2022,Western Bulldogs,992048,Anthony Scott,27,Wing,14,54.8670660160132,Prime
2022,Western Bulldogs,992054,Roarke Smith,26,Wing,10,61.2268661548805,Prime
2022,Western Bulldogs,992330,Jordon Sweet,24,Ruck,6,71.0395999103501,Established Youth
2022,Western Bulldogs,992351,Bailey Williams,24,Wing,22,57.0540279752811,Established Youth
2022,Western Bulldogs,993834,Josh Dunkley,25,Mid-Fwd,23,108.894849660366,Established Youth
2022,Western Bulldogs,993841,Josh Schache,25,Key Fwd,7,43.914058273899,Established Youth
2022,Western Bulldogs,996483,Toby McLean,26,Mid-Fwd,2,99.8922231582002,Prime
2022,Western Bulldogs,996708,Bailey Dale,26,Gen Def,23,100.992312774879,Prime
2022,Western Bulldogs,997501,Ryan Gardner,25,Key Def,22,63.1751503075011,Established Youth
2022,Western Bulldogs,998782,Buku Khamis,22,Key Fwd,8,49.2951211609584,Established Youth
2023,Adelaide Crows,1000932,Tom Doedee,26,Gen Def,11,68.1494061405572,Prime
2023,Adelaide Crows,1000998,Lachlan Murphy,24,Gen Fwd,22,68.1875679794379,Established Youth
2023,Adelaide Crows,1001195,Izak Rankine,23,Gen Fwd,20,82.564805637495,Established Youth
2023,Adelaide Crows,1004863,Mitchell Hinge,25,Gen Def,22,84.979376205364,Established Youth
2023,Adelaide Crows,1004995,Jordon Butts,23,Key Def,17,41.6974709254721,Established Youth
2023,Adelaide Crows,1005199,Elliott Himmelberg,25,Key Fwd,3,52.3024180546788,Established Youth
2023,Adelaide Crows,1006136,Lachlan Sholl,23,Wing,16,67.5318866199383,Established Youth
2023,Adelaide Crows,1006203,Chayce Jones,23,Wing,18,73.4646378219982,Established Youth
2023,Adelaide Crows,1008171,Tyler Brown,23,Mid,1,17.2523828232448,Established Youth
2023,Adelaide Crows,1008185,Ned McHenry,23,Gen Fwd,11,41.9738428018359,Established Youth
2023,Adelaide Crows,1008230,Nick Murray,22,Key Def,17,60.0542219581674,Established Youth
2023,Adelaide Crows,1008384,Riley Thilthorpe,21,Key Fwd,21,59.3576361376237,Rising Stars
2023,Adelaide Crows,1008543,Harry Schoenberg,22,Mid,11,52.3049052609448,Established Youth
2023,Adelaide Crows,1009029,James Borlase,21,Key Def,4,58.2306636731144,Rising Stars
2023,Adelaide Crows,1011981,Josh Worrell,22,Key Def,12,74.5946755233004,Established Youth
2023,Adelaide Crows,1012218,Luke Pedlar,21,Gen Fwd,21,55.7801004062656,Rising Stars
2023,Adelaide Crows,1012807,Sam Berry,21,Mid,4,50.7485481247476,Rising Stars
2023,Adelaide Crows,1013153,Patrick Parnell,21,Gen Def,5,48.8736168726781,Rising Stars
2023,Adelaide Crows,1013974,Mark Keane,23,Key Def,5,64.7747229518267,Established Youth
2023,Adelaide Crows,1015370,Max Michalanney,19,Gen Def,22,56.13120505313,Rising Stars
2023,Adelaide Crows,1017051,Josh Rachele,20,Gen Fwd,21,73.9357119213317,Rising Stars
2023,Adelaide Crows,1017109,Jake Soligo,20,Wing,21,73.044590577076,Rising Stars
2023,Adelaide Crows,1018075,Lachlan Gollant,22,Key Fwd,4,61.7687640803997,Established Youth
2023,Adelaide Crows,1018335,Brayden Cook,21,Wing,1,69.7260523589276,Rising Stars
2023,Adelaide Crows,1021031,Luke Nankervis,20,Gen Def,4,54.2497167482924,Rising Stars
2023,Adelaide Crows,270963,Rory Sloane,33,Mid,22,76.98834822124,Veterans
2023,Adelaide Crows,280506,Taylor Walker,33,Key Fwd,22,89.575487688373,Veterans
2023,Adelaide Crows,291748,Brodie Smith,31,Gen Def,22,82.266732886467,Veterans
2023,Adelaide Crows,293222,Rory Laird,29,Mid,22,116.824431159544,Prime
2023,Adelaide Crows,297401,Matt Crouch,28,Mid,7,97.4748203977519,Prime
2023,Adelaide Crows,297523,Reilly O'Brien,28,Ruck,23,95.9051819670379,Prime
2023,Adelaide Crows,298470,Shane McAdam,28,Gen Fwd,7,67.019385486683,Prime
2023,Adelaide Crows,990882,Wayne Milera,26,Gen Def,22,77.4621283621663,Prime
2023,Adelaide Crows,992242,Jordan Dawson,26,Mid,23,116.006122030288,Prime
2023,Adelaide Crows,993946,Ben Keays,26,Gen Fwd,23,80.5443813792539,Prime
